Ann?e;Entreprise;Section;Indicateur;Valeur
2023;CNP;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;12036
2023;CNP;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;CNP;reserve_de_reconciliation;R?serve de r?conciliation;15793
2023;CNP;reserve_de_reconciliation;Check;1
2023;PREDICA;reserve_de_reconciliation;El?ments ?ligibles;22803
2023;PREDICA;reserve_de_reconciliation;Capital de solvabilit? requis;9916
2023;PREDICA;reserve_de_reconciliation;Exc?dent d?actif sur passif;18780
2023;PREDICA;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;PREDICA;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;665
2023;PREDICA;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;8985
2023;PREDICA;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;PREDICA;reserve_de_reconciliation;R?serve de r?conciliation;9130
2023;PREDICA;reserve_de_reconciliation;Check;1
2023;ACM;reserve_de_reconciliation;El?ments ?ligibles;2915
2023;ACM;reserve_de_reconciliation;Capital de solvabilit? requis;1916
2023;ACM;reserve_de_reconciliation;Exc?dent d?actif sur passif;3020
2023;ACM;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;ACM;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;105
2023;ACM;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;555
2023;ACM;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;ACM;reserve_de_reconciliation;R?serve de r?conciliation;2361
2023;ACM;reserve_de_reconciliation;Check;1
2023;SOGECAP;reserve_de_reconciliation;El?ments ?ligibles;8772
2023;SOGECAP;reserve_de_reconciliation;Capital de solvabilit? requis;3183
2023;SOGECAP;reserve_de_reconciliation;Exc?dent d?actif sur passif;7039
2023;SOGECAP;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;SOGECAP;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;540
2023;SOGECAP;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;4282
2023;SOGECAP;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;SOGECAP;reserve_de_reconciliation;R?serve de r?conciliation;2217
2023;SOGECAP;reserve_de_reconciliation;Check;1
2023;GG Vie;reserve_de_reconciliation;El?ments ?ligibles;7966
2023;GG Vie;reserve_de_reconciliation;Capital de solvabilit? requis;2698
2023;GG Vie;reserve_de_reconciliation;Exc?dent d?actif sur passif;7488
2023;GG Vie;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;GG Vie;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;156
2023;GG Vie;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;2095
2023;GG Vie;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;GG Vie;reserve_de_reconciliation;R?serve de r?conciliation;5237
2023;GG Vie;reserve_de_reconciliation;Check;1
2023;ABEILLE VIE;reserve_de_reconciliation;El?ments ?ligibles;0
2023;ABEILLE VIE;reserve_de_reconciliation;Capital de solvabilit? requis;0
2023;ABEILLE VIE;reserve_de_reconciliation;Check;1
2023;LA MONDIALE;reserve_de_reconciliation;El?ments ?ligibles;7339
2023;LA MONDIALE;reserve_de_reconciliation;Capital de solvabilit? requis;2696
2023;LA MONDIALE;reserve_de_reconciliation;Exc?dent d?actif sur passif;4808
2023;LA MONDIALE;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;LA MONDIALE;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;15
2023;LA MONDIALE;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;1660
2023;LA MONDIALE;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;LA MONDIALE;reserve_de_reconciliation;R?serve de r?conciliation;3132
2023;LA MONDIALE;reserve_de_reconciliation;Check;1
2023;GENERALI VIE;reserve_de_reconciliation;El?ments ?ligibles;0
2023;GENERALI VIE;reserve_de_reconciliation;Capital de solvabilit? requis;0
2023;GENERALI VIE;reserve_de_reconciliation;Check;1
2023;CARAC;reserve_de_reconciliation;El?ments ?ligibles;2012
2023;CARAC;reserve_de_reconciliation;Capital de solvabilit? requis;664
2023;CARAC;reserve_de_reconciliation;Exc?dent d?actif sur passif;2012
2023;CARAC;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2023;CARAC;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;0
2023;CARAC;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;427
2023;CARAC;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2023;CARAC;reserve_de_reconciliation;R?serve de r?conciliation;1585
2023;CARAC;reserve_de_reconciliation;Check;1
2023;ALLIANZ;reserve_de_reconciliation;El?ments ?ligibles;0
2023;ALLIANZ;reserve_de_reconciliation;Capital de solvabilit? requis;0
2023;ALLIANZ;reserve_de_reconciliation;Check;1
2023;AXA Vie;scr_modulaires;El?ments ?ligibles;8525
2023;AXA Vie;scr_modulaires;Capital de Solvabilit? Requis;5450
2023;AXA Vie;scr_modulaires;Risque de march?;3492
2023;AXA Vie;scr_modulaires;Risque de d?faut de la contrepartie;446
2023;AXA Vie;scr_modulaires;Risque de souscription en vie;2701
2023;AXA Vie;scr_modulaires;Risque de souscription en non-vie;0
2023;AXA Vie;scr_modulaires;Risque op?rationnel;442
2023;AXA Vie;scr_modulaires;Autres Ajustements (mod?le interne);-1
2023;AXA Vie;scr_modulaires;Diversification;-1630
2023;AXA Vie;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;0
2023;AXA Vie;scr_modulaires;CHECK;0
2023;AXA Vie;scr_modulaires;March?;0,493290013
2023;AXA Vie;scr_modulaires;D?faut;0,063003249
2023;AXA Vie;scr_modulaires;Vie;0,381551067
2023;AXA Vie;scr_modulaires;Sant?;0
2023;AXA Vie;scr_modulaires;Non-vie;0
2023;AXA Vie;scr_modulaires;Op?rationnel;0,062438197
2023;AXA Vie;scr_modulaires;Autres Ajustements (mod?le interne);-0,000141263
2023;CARDIF;scr_modulaires;El?ments ?ligibles;12046
2023;CARDIF;scr_modulaires;Capital de Solvabilit? Requis;5152
2023;CARDIF;scr_modulaires;Risque de march?;14525
2023;CARDIF;scr_modulaires;Risque de d?faut de la contrepartie;270
2023;CARDIF;scr_modulaires;Risque de souscription en vie;9128
2023;CARDIF;scr_modulaires;Risque de souscription en sant?;413
2023;CARDIF;scr_modulaires;Risque de souscription en non-vie;0
2023;CARDIF;scr_modulaires;Risque op?rationnel;580
2023;CARDIF;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;CARDIF;scr_modulaires;Diversification;-5128
2023;CARDIF;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-12866
2023;CARDIF;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-1770
2023;CARDIF;scr_modulaires;CHECK;0
2023;CARDIF;scr_modulaires;March?;0,582958741
2023;CARDIF;scr_modulaires;D?faut;0,01083641
2023;CARDIF;scr_modulaires;Vie;0,366350939
2023;CARDIF;scr_modulaires;Sant?;0,016575694
2023;CARDIF;scr_modulaires;Non-vie;0
2023;CARDIF;scr_modulaires;Op?rationnel;0,023278215
2023;CARDIF;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;MMA;scr_modulaires;El?ments ?ligibles;3082
2023;MMA;scr_modulaires;Capital de Solvabilit? Requis;874
2023;MMA;scr_modulaires;Risque de march?;1663
2023;MMA;scr_modulaires;Risque de d?faut de la contrepartie;26
2023;MMA;scr_modulaires;Risque de souscription en vie;1340
2023;MMA;scr_modulaires;Risque de souscription en sant?;0
2023;MMA;scr_modulaires;Risque de souscription en non-vie;0
2023;MMA;scr_modulaires;Risque op?rationnel;84
2023;MMA;scr_modulaires;Autres Ajustements (mod?le interne);-1
2023;MMA;scr_modulaires;Diversification;-638
2023;MMA;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-1431
2023;MMA;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-169
2023;MMA;scr_modulaires;CHECK;0
2023;MMA;scr_modulaires;March?;0,534554806
2023;MMA;scr_modulaires;D?faut;0,008357441
2023;MMA;scr_modulaires;Vie;0,430729669
2023;MMA;scr_modulaires;Sant?;0
2023;MMA;scr_modulaires;Non-vie;0
2023;MMA;scr_modulaires;Op?rationnel;0,027000964
2023;MMA;scr_modulaires;Autres Ajustements (mod?le interne);-0,00032144
2023;MAAF;scr_modulaires;El?ments ?ligibles;1653
2023;MAAF;scr_modulaires;Capital de Solvabilit? Requis;440
2023;MAAF;scr_modulaires;Risque de march?;874
2023;MAAF;scr_modulaires;Risque de d?faut de la contrepartie;16
2023;MAAF;scr_modulaires;Risque de souscription en vie;976
2023;MAAF;scr_modulaires;Risque de souscription en sant?;0
2023;MAAF;scr_modulaires;Risque de souscription en non-vie;0
2023;MAAF;scr_modulaires;Risque op?rationnel;48
2023;MAAF;scr_modulaires;Autres Ajustements (mod?le interne);1
2023;MAAF;scr_modulaires;Diversification;-397
2023;MAAF;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-974
2023;MAAF;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-104
2023;MAAF;scr_modulaires;CHECK;0
2023;MAAF;scr_modulaires;March?;0,456158664
2023;MAAF;scr_modulaires;D?faut;0,008350731
2023;MAAF;scr_modulaires;Vie;0,509394572
2023;MAAF;scr_modulaires;Sant?;0
2023;MAAF;scr_modulaires;Non-vie;0
2023;MAAF;scr_modulaires;Op?rationnel;0,025052192
2023;MAAF;scr_modulaires;Autres Ajustements (mod?le interne);0,000521921
2023;GMF;scr_modulaires;El?ments ?ligibles;3266
2023;GMF;scr_modulaires;Capital de Solvabilit? Requis;795
2023;GMF;scr_modulaires;Risque de march?;1941
2023;GMF;scr_modulaires;Risque de d?faut de la contrepartie;18
2023;GMF;scr_modulaires;Risque de souscription en vie;1919
2023;GMF;scr_modulaires;Risque de souscription en sant?;0
2023;GMF;scr_modulaires;Risque de souscription en non-vie;0
2023;GMF;scr_modulaires;Risque op?rationnel;96
2023;GMF;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;GMF;scr_modulaires;Diversification;-821
2023;GMF;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-2129
2023;GMF;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-229
2023;GMF;scr_modulaires;CHECK;0
2023;GMF;scr_modulaires;March?;0,488424761
2023;GMF;scr_modulaires;D?faut;0,004529441
2023;GMF;scr_modulaires;Vie;0,482888777
2023;GMF;scr_modulaires;Sant?;0
2023;GMF;scr_modulaires;Non-vie;0
2023;GMF;scr_modulaires;Op?rationnel;0,024157021
2023;GMF;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;COVEA;scr_modulaires;El?ments ?ligibles;8001
2023;COVEA;scr_modulaires;Capital de Solvabilit? Requis;2109
2023;COVEA;scr_modulaires;Risque de march?;4478
2023;COVEA;scr_modulaires;Risque de d?faut de la contrepartie;60
2023;COVEA;scr_modulaires;Risque de souscription en vie;4235
2023;COVEA;scr_modulaires;Risque de souscription en sant?;0
2023;COVEA;scr_modulaires;Risque de souscription en non-vie;0
2023;COVEA;scr_modulaires;Risque op?rationnel;228
2023;COVEA;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;COVEA;scr_modulaires;Diversification;-1856
2023;COVEA;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-4534
2023;COVEA;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-502
2023;COVEA;scr_modulaires;CHECK;0
2023;COVEA;scr_modulaires;March?;0,497500278
2023;COVEA;scr_modulaires;D?faut;0,006665926
2023;COVEA;scr_modulaires;Vie;0,470503277
2023;COVEA;scr_modulaires;Sant?;0
2023;COVEA;scr_modulaires;Non-vie;0
2023;COVEA;scr_modulaires;Op?rationnel;0,025330519
2023;COVEA;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;BPCE;scr_modulaires;El?ments ?ligibles;121
2023;BPCE;scr_modulaires;Capital de Solvabilit? Requis;83
2023;BPCE;scr_modulaires;Risque de march?;296
2023;BPCE;scr_modulaires;Risque de d?faut de la contrepartie;15
2023;BPCE;scr_modulaires;Risque de souscription en vie;111
2023;BPCE;scr_modulaires;Risque de souscription en sant?;0
2023;BPCE;scr_modulaires;Risque de souscription en non-vie;0
2023;BPCE;scr_modulaires;Risque op?rationnel;18
2023;BPCE;scr_modulaires;Autres Ajustements (mod?le interne);1
2023;BPCE;scr_modulaires;Diversification;-77
2023;BPCE;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-281
2023;BPCE;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;0
2023;BPCE;scr_modulaires;CHECK;0
2023;BPCE;scr_modulaires;March?;0,669683258
2023;BPCE;scr_modulaires;D?faut;0,033936652
2023;BPCE;scr_modulaires;Vie;0,251131222
2023;BPCE;scr_modulaires;Sant?;0
2023;BPCE;scr_modulaires;Non-vie;0
2023;BPCE;scr_modulaires;Op?rationnel;0,040723982
2023;BPCE;scr_modulaires;Autres Ajustements (mod?le interne);0,002262443
2023;CNP;scr_modulaires;El?ments ?ligibles;35889
2023;CNP;scr_modulaires;Capital de Solvabilit? Requis;13274
2023;CNP;scr_modulaires;Risque de march?;26281
2023;CNP;scr_modulaires;Risque de d?faut de la contrepartie;1416
2023;CNP;scr_modulaires;Risque de souscription en vie;12678
2023;CNP;scr_modulaires;Risque de souscription en sant?;1956
2023;CNP;scr_modulaires;Risque de souscription en non-vie;0
2023;CNP;scr_modulaires;Risque op?rationnel;1081
2023;CNP;scr_modulaires;Autres Ajustements (mod?le interne);-1
2023;CNP;scr_modulaires;Diversification;-9301
2023;CNP;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-20154
2023;CNP;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-682
2023;CNP;scr_modulaires;CHECK;0
2023;CNP;scr_modulaires;March?;0,605413499
2023;CNP;scr_modulaires;D?faut;0,032619212
2023;CNP;scr_modulaires;Vie;0,292052522
2023;CNP;scr_modulaires;Sant?;0,045058742
2023;CNP;scr_modulaires;Non-vie;0
2023;CNP;scr_modulaires;Op?rationnel;0,024902096
2023;CNP;scr_modulaires;Autres Ajustements (mod?le interne);-2,30E-05
2023;PREDICA;scr_modulaires;El?ments ?ligibles;22803
2023;PREDICA;scr_modulaires;Capital de Solvabilit? Requis;9916
2023;PREDICA;scr_modulaires;Risque de march?;27745
2023;PREDICA;scr_modulaires;Risque de d?faut de la contrepartie;132
2023;PREDICA;scr_modulaires;Risque de souscription en vie;17771
2023;PREDICA;scr_modulaires;Risque de souscription en sant?;414
2023;PREDICA;scr_modulaires;Risque de souscription en non-vie;0
2023;PREDICA;scr_modulaires;Risque op?rationnel;940
2023;PREDICA;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;PREDICA;scr_modulaires;Diversification;-9391
2023;PREDICA;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-24242
2023;PREDICA;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-3453
2023;PREDICA;scr_modulaires;CHECK;0
2023;PREDICA;scr_modulaires;March?;0,59029403
2023;PREDICA;scr_modulaires;D?faut;0,002808391
2023;PREDICA;scr_modulaires;Vie;0,378090294
2023;PREDICA;scr_modulaires;Sant?;0,008808136
2023;PREDICA;scr_modulaires;Non-vie;0
2023;PREDICA;scr_modulaires;Op?rationnel;0,019999149
2023;PREDICA;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;ACM;scr_modulaires;El?ments ?ligibles;2915
2023;ACM;scr_modulaires;Capital de Solvabilit? Requis;1916
2023;ACM;scr_modulaires;Risque de march?;953
2023;ACM;scr_modulaires;Risque de d?faut de la contrepartie;67
2023;ACM;scr_modulaires;Risque de souscription en vie;8
2023;ACM;scr_modulaires;Risque de souscription en sant?;1101
2023;ACM;scr_modulaires;Risque de souscription en non-vie;968
2023;ACM;scr_modulaires;Risque op?rationnel;125
2023;ACM;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;ACM;scr_modulaires;Diversification;-1050
2023;ACM;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;0
2023;ACM;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-256
2023;ACM;scr_modulaires;CHECK;0
2023;ACM;scr_modulaires;March?;0,295779019
2023;ACM;scr_modulaires;D?faut;0,020794538
2023;ACM;scr_modulaires;Vie;0,00248293
2023;ACM;scr_modulaires;Sant?;0,341713222
2023;ACM;scr_modulaires;Non-vie;0,300434513
2023;ACM;scr_modulaires;Op?rationnel;0,038795779
2023;ACM;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;SOGECAP;scr_modulaires;El?ments ?ligibles;8772
2023;SOGECAP;scr_modulaires;Capital de Solvabilit? Requis;3183
2023;SOGECAP;scr_modulaires;Risque de march?;9815
2023;SOGECAP;scr_modulaires;Risque de d?faut de la contrepartie;348
2023;SOGECAP;scr_modulaires;Risque de souscription en vie;4863
2023;SOGECAP;scr_modulaires;Risque de souscription en sant?;137
2023;SOGECAP;scr_modulaires;Risque de souscription en non-vie;7
2023;SOGECAP;scr_modulaires;Risque op?rationnel;360
2023;SOGECAP;scr_modulaires;Autres Ajustements (mod?le interne);14
2023;SOGECAP;scr_modulaires;Diversification;-3021
2023;SOGECAP;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-8314
2023;SOGECAP;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-1026
2023;SOGECAP;scr_modulaires;CHECK;0
2023;SOGECAP;scr_modulaires;March?;0,63086515
2023;SOGECAP;scr_modulaires;D?faut;0,022367914
2023;SOGECAP;scr_modulaires;Vie;0,31257231
2023;SOGECAP;scr_modulaires;Sant?;0,008805759
2023;SOGECAP;scr_modulaires;Non-vie;0,000449929
2023;SOGECAP;scr_modulaires;Op?rationnel;0,023139221
2023;SOGECAP;scr_modulaires;Autres Ajustements (mod?le interne);0,000899859
2023;GG Vie;scr_modulaires;El?ments ?ligibles;7966
2023;GG Vie;scr_modulaires;Capital de Solvabilit? Requis;2698
2023;GG Vie;scr_modulaires;Risque de march?;4088
2023;GG Vie;scr_modulaires;Risque de d?faut de la contrepartie;248
2023;GG Vie;scr_modulaires;Risque de souscription en vie;2832
2023;GG Vie;scr_modulaires;Risque de souscription en sant?;607
2023;GG Vie;scr_modulaires;Risque de souscription en non-vie;0
2023;GG Vie;scr_modulaires;Risque op?rationnel;226
2023;GG Vie;scr_modulaires;Autres Ajustements (mod?le interne);0
2023;GG Vie;scr_modulaires;Diversification;-1945
2023;GG Vie;scr_modulaires;Capacit? d?absorption des pertes des provisions techniques;-2528
2023;GG Vie;scr_modulaires;Capacit? d?absorption des pertes des imp?ts diff?r?s;-830
2023;GG Vie;scr_modulaires;CHECK;0
2023;GG Vie;scr_modulaires;March?;0,510936133
2023;GG Vie;scr_modulaires;D?faut;0,030996125
2023;GG Vie;scr_modulaires;Vie;0,353955756
2023;GG Vie;scr_modulaires;Sant?;0,075865517
2023;GG Vie;scr_modulaires;Non-vie;0
2023;GG Vie;scr_modulaires;Op?rationnel;0,028246469
